Allied_Nations,Diplomatic_Meetings_Set,Percent_Of_Forces_Mobilized,Hostile_Nations,Active_Threats,Inactive_Threats,Citizen_Fear_Index,Closest_Threat_Distance(km),Aircraft_Carriers_Responding,Troops_Mobilized(thousands),Id,DEFCON_Level
6,1,0.06,2,29.0,35.0,0.40161527165931893,349.8,1,818400.0,7795,2
8,0,0.68,2,16.0,80.0,0.5088105726872211,326.48,1,792000.0,3225,2
10,0,0.58,3,5.0,20.0,0.699706314243761,338.14,1,880000.0,2034,2
7,0,0.33,2,9.0,29.0,0.39647577092511105,373.12,1,836000.0,6245,2
8,1,0.1,2,5.0,20.0,0.450073421439055,356.16,1,880000.0,9136,3
9,1,0.22,2,9.0,31.0,0.593245227606457,346.62,1,880000.0,12471,2
8,1,0.29,3,26.0,56.0,0.538179148311301,345.56,1,844800.0,12219,2
9,0,0.32,3,24.0,125.0,0.6703377386196739,348.74,1,827200.0,5385,2
11,0,0.5,2,20.0,49.0,0.552863436123348,334.96,1,880000.0,3473,3
10,0,0.49,3,15.0,38.0,0.523494860499261,348.74,1,1064800.0,10144,4
9,0,0.57,3,6.0,17.0,0.338472834067535,333.9,1,1100000.0,9246,4
7,1,0.35,2,16.0,51.0,0.494126284875182,358.28,1,809600.0,6447,2
9,0,0.45,1,21.0,46.0,0.611600587371507,359.34,1,853600.0,5317,2
10,0,0.46,2,6.0,12.0,0.482378854625545,344.5,1,924000.0,4030,3
7,1,0.02,2,19.0,38.0,0.455947136563869,360.4,1,973866.6666666691,7774,4
11,1,0.67,2,12.0,41.0,0.517621145374455,324.36,1,1029600.0,10122,3
7,0,0.31,2,34.0,84.0,0.501468428781202,359.34,1,844800.0,3021,3
11,0,0.44,2,6.0,28.0,0.633627019089575,322.24,1,844800.0,506,3
10,0,0.5,3,11.0,32.0,0.582232011747428,356.16,1,1100000.0,10716,3
8,0,0.38,2,19.0,60.0,0.5748898678414079,349.8,1,950400.0,6346,3
8,1,0.24,2,16.0,51.0,0.5895741556534481,365.7,1,792000.0,881,2
8,1,0.09,2,27.0,109.0,0.45741556534507394,346.62,1,871200.0,4791,2
8,0,0.57,2,24.0,65.0,0.450073421439055,358.28,1,924000.0,539,2
7,1,0.0,2,9.0,18.0,0.37224669603523103,362.52,1,950400.0,12398,4
8,1,0.1,3,18.0,40.0,0.552863436123348,364.64,1,880000.0,5520,3
7,1,0.0,1,14.0,22.0,0.406020558002936,362.52,1,994400.0,2935,3
9,0,0.4,3,16.0,68.0,0.524963289280475,325.42,1,827200.0,12373,2
8,1,0.08,2,15.0,27.0,0.37224669603523103,350.86,1,950400.0,5853,2
13,0,0.49,6,17.0,43.0,0.964023494860508,349.8,1,1117600.0,10485,2
6,1,0.0,2,7.0,16.0,0.113803230543315,378.42,1,1196800.0,3010,2
9,1,0.11,1,4.0,28.0,0.593245227606457,333.9,1,880000.0,3185,3
7,1,0.0,4,51.0,90.0,0.485315712187948,347.68,1,880000.0,3583,2
8,1,0.04,2,4.0,9.0,0.458883994126288,358.28,1,959200.0,12042,1
7,1,0.08,2,22.0,89.0,0.428046989720995,351.92,1,818400.0,10176,3
7,0,0.1,2,12.0,28.0,0.435389133627015,361.46,1,915200.0,4003,2
13,0,0.65,2,6.0,29.0,0.77312775330396,318.0,1,792000.0,10829,5
7,1,0.06,2,9.0,17.0,0.32085168869309305,336.02,1,880000.0,3379,3
9,0,0.49,3,18.0,95.0,0.611600587371507,347.68,1,888800.0,3055,2
8,1,0.56,2,12.0,47.0,0.6042584434654871,368.88,1,809600.0,7593,3
13,0,0.55,3,10.0,41.0,0.732745961820859,327.54,1,897600.0,8708,2
7,1,0.0,2,32.0,64.0,0.39427312775329904,359.34,1,1003200.0,8199,3
8,1,0.1,3,17.0,42.0,0.567547723935388,374.18,1,976800.0,7675,3
8,1,0.26,2,13.0,55.0,0.552863436123348,352.98,1,792000.0,11596,2
7,0,0.42,6,22.0,121.0,0.567547723935388,357.22,1,924000.0,11794,3
7,0,0.4,2,7.0,18.0,0.38105726872246504,326.48,1,1100000.0,6835,4
7,0,0.11,2,16.0,89.0,0.4133627019089551,355.1,1,888800.0,1624,2
8,1,0.0,2,13.0,18.0,0.494126284875182,345.56,0,844800.0,8203,1
8,0,0.24,2,4.0,7.0,0.458883994126288,347.68,1,836000.0,8442,2
8,1,0.2,3,16.0,37.0,0.46402349486049504,340.26,1,836000.0,6479,2
7,0,0.31,2,9.0,48.0,0.567547723935388,361.46,1,959200.0,11715,3
7,1,0.13,2,15.0,35.0,0.516152716593241,364.64,1,792000.0,11472,2
7,0,0.42,6,22.0,102.0,0.599853157121879,357.22,1,924000.0,9025,2
9,0,0.53,3,9.0,21.0,0.397944199706309,342.38,1,1047200.0,479,3
7,1,0.08,2,28.0,63.0,0.49265785609396795,375.24,1,836000.0,10849,2
7,1,0.0,2,4.0,8.0,0.45741556534507394,355.1,1,959200.0,2765,1
9,1,0.39,3,5.0,18.0,0.571953010279005,339.2,1,924000.0,1888,2
10,0,0.46,2,5.0,10.0,0.34581497797355504,305.28,2,1012000.0,4708,3
8,1,0.36,2,15.0,55.0,0.5418502202643111,341.32,1,906400.0,5432,3
8,1,0.31,2,15.0,38.0,0.611600587371507,363.58,1,871200.0,6901,3
7,1,0.07,2,16.0,26.0,0.48678414096916206,373.12,1,941600.0,7658,3
9,1,0.68,2,19.0,56.0,0.47356828193832795,304.22,1,809600.0,107,2
10,0,0.46,2,6.0,9.0,0.340675477239348,337.08,0,1047200.0,7922,4
7,1,0.0,2,13.0,38.0,0.509544787077828,366.76,0,827200.0,3105,1
7,1,0.07,2,11.0,17.0,0.32085168869309305,367.82,1,1003200.0,5462,3
7,0,0.2,2,9.0,23.0,0.428046989720995,345.56,1,818400.0,11381,2
9,1,0.26,2,4.0,28.0,0.45741556534507394,339.2,1,888800.0,352,3
7,1,0.09,3,4.0,12.0,0.45741556534507394,352.98,1,941600.0,8417,1
7,1,0.07,6,9.0,18.0,0.475770925110132,361.46,1,968000.0,6983,4
7,0,0.24,2,4.0,18.0,0.441262848751829,358.28,1,809600.0,11473,2
11,0,0.39,2,3.0,9.0,0.347283406754769,339.2,1,968000.0,7463,4
8,0,0.36,2,35.0,66.0,0.582232011747428,354.04,1,809600.0,7152,2
12,0,0.51,2,13.0,28.0,0.596916299559467,336.02,1,880000.0,6581,4
10,0,0.46,2,14.0,43.0,0.435389133627015,332.84,1,932800.0,154,4
7,1,0.0,2,12.0,38.0,0.523494860499261,366.76,1,853600.0,12034,2
8,1,0.0,3,11.0,26.0,0.494126284875182,352.98,1,906400.0,5670,2
7,1,0.54,2,18.0,102.0,0.543318649045524,376.3,1,809600.0,11677,2
9,1,0.26,3,17.0,69.0,0.579295154185025,340.26,1,897600.0,9476,2
12,0,0.55,3,33.0,67.0,0.74375917767988,351.92,1,1012000.0,928,4
8,1,0.24,2,5.0,21.0,0.450073421439055,345.56,0,836000.0,2732,1
10,0,0.42,2,22.0,46.0,0.6409691629955949,348.74,1,800800.0,4971,2
10,0,0.41,3,5.0,13.0,0.5102790014684271,341.32,1,844800.0,5739,2
7,0,0.0,2,7.0,15.0,0.45521292217327797,373.12,1,950400.0,353,3
6,1,0.13,2,12.0,35.0,0.37224669603523103,373.12,1,1029600.0,5851,3
13,0,0.55,3,5.0,47.0,0.7070484581497809,323.3,1,897600.0,6609,2
7,1,0.0,2,39.0,54.0,0.406020558002936,373.12,1,1012000.0,9184,4
9,0,0.45,3,11.0,27.0,0.445668135095438,354.04,1,1056000.0,9916,3
7,1,0.26,2,31.0,69.0,0.410425844346544,374.18,1,950400.0,11118,3
12,0,0.49,2,5.0,21.0,0.6740088105726839,340.26,1,950400.0,4416,4
7,1,0.01,2,9.0,23.0,0.347283406754769,359.34,0,880000.0,11615,2
10,1,0.23,2,6.0,31.0,0.596916299559467,338.14,1,932800.0,11404,1
7,1,0.0,3,21.0,58.0,0.567547723935388,381.6,1,862400.0,5402,1
10,0,0.43,3,5.0,20.0,0.699706314243761,332.84,1,932800.0,10468,2
8,1,0.02,1,10.0,18.0,0.411894273127742,368.88,1,941600.0,446,3
13,0,0.66,3,6.0,15.0,0.77312775330396,334.96,1,853600.0,8731,3
9,0,0.31,2,4.0,28.0,0.536710719530095,347.68,1,915200.0,5070,3
9,0,0.31,3,12.0,25.0,0.40748898678414097,336.02,1,1038400.0,8343,4
8,1,0.2,2,7.0,21.0,0.545521292217329,345.56,1,792000.0,6559,3
9,0,0.36,3,23.0,127.0,0.611600587371507,348.74,1,827200.0,9372,2
12,0,0.54,2,28.0,47.0,0.729074889867841,328.6,1,809600.0,1526,3
7,1,0.22,2,14.0,49.0,0.523494860499261,334.96,1,809600.0,3668,2
10,1,0.24,2,6.0,29.0,0.729074889867841,342.38,1,924000.0,4012,2
10,1,0.6,4,6.0,25.0,0.611600587371507,334.96,1,818400.0,2324,2
8,0,0.31,3,23.0,68.0,0.516152716593241,357.22,1,836000.0,3586,3
7,1,0.21,2,7.0,62.0,0.494126284875182,373.12,1,862400.0,3158,2
7,0,0.36,2,14.0,46.0,0.523494860499261,369.94,1,809600.0,3482,3
7,1,0.03,2,7.0,15.0,0.47503671071952497,384.78,1,836000.0,6980,3
7,1,0.0,2,11.0,28.0,0.567547723935388,376.3,1,880000.0,8212,3
8,1,0.25,3,34.0,104.0,0.5829662261380351,341.32,1,827200.0,12387,2
8,0,0.48,2,6.0,10.0,0.392804698972102,350.86,1,906400.0,3963,3
7,0,0.33,2,11.0,47.0,0.530837004405281,349.8,1,959200.0,9385,4
8,1,0.61,2,19.0,112.0,0.494126284875182,334.96,1,809600.0,896,2
10,0,0.23,3,10.0,33.0,0.626284875183555,343.44,1,871200.0,3242,3
7,1,0.0,3,21.0,31.0,0.37518355359764294,362.52,1,1012000.0,2216,4
7,0,0.44,2,24.0,73.0,0.356093979441994,328.6,1,985600.0,2973,3
6,1,0.1,2,39.0,64.0,0.45961820851687896,378.42,1,1029600.0,996,3
8,1,0.12,2,15.0,54.0,0.5088105726872211,334.96,1,809600.0,11630,2
7,1,0.16,2,15.0,60.0,0.494126284875182,334.96,1,906400.0,1464,2
9,1,0.0,1,24.0,33.0,0.6556534508076421,356.16,1,888800.0,1317,2
5,1,0.24,2,10.0,100.0,0.4133627019089551,389.02,1,871200.0,12327,2
7,0,0.49,2,23.0,116.0,0.356093979441994,346.62,1,1020800.0,10742,4
8,1,0.06,2,5.0,14.0,0.45741556534507394,351.92,1,915200.0,2328,3
9,0,0.48,5,10.0,21.0,0.38399412628486795,346.62,1,1108800.0,11397,3
8,1,0.06,2,5.0,18.0,0.450073421439055,358.28,0,959200.0,1338,2
8,0,0.32,3,14.0,74.0,0.494126284875182,345.56,1,836000.0,8259,2
8,0,0.39,2,3.0,7.0,0.278267254038179,346.62,1,1038400.0,3327,3
9,1,0.18,4,13.0,78.0,0.71145374449339,350.86,0,814000.0,987,2
7,1,0.02,2,19.0,38.0,0.279001468428778,352.98,1,915200.0,1223,2
8,1,0.19,2,36.0,44.0,0.267254038179141,328.6,0,1082400.0,984,3
10,0,0.45,2,16.0,30.0,0.403083700440524,338.14,1,1047200.0,3688,3
10,0,0.42,2,11.0,19.0,0.5602055800293679,341.32,1,915200.0,2201,3
9,0,0.4,2,19.0,42.0,0.310572687224662,346.62,1,1047200.0,7160,3
9,0,0.41,2,10.0,26.0,0.37371512481644503,332.84,1,1170400.0,10577,4
9,0,0.41,2,15.0,47.0,0.38105726872246504,345.56,1,968000.0,2387,2
8,1,0.11,2,7.0,24.0,0.444199706314248,343.44,1,853600.0,11431,2
8,1,0.0,2,18.0,27.0,0.558737151248155,359.34,0,844800.0,11061,1
12,1,0.71,2,7.0,86.0,0.7070484581497809,339.2,1,844800.0,7842,2
7,1,0.02,2,17.0,30.0,0.523494860499261,364.64,1,880000.0,167,2
9,0,0.41,6,3.0,10.0,0.46402349486049504,342.38,1,994400.0,1233,4
6,0,0.23,2,18.0,24.0,0.48017621145374106,364.64,1,853600.0,6813,3
9,0,0.39,2,10.0,19.0,0.4001468428781211,355.1,1,1020800.0,656,4
6,1,0.09,2,4.0,25.0,0.39133627019088796,362.52,1,836000.0,5076,2
11,0,0.45,2,6.0,27.0,0.73641703377386,311.64,0,792000.0,1163,2
8,1,0.06,4,6.0,11.0,0.596916299559467,362.52,0,968000.0,11028,1
6,1,0.08,4,6.0,14.0,0.42511013215859206,387.96,0,1082400.0,1694,3
9,0,0.23,2,18.0,36.0,0.47503671071952497,333.9,1,818400.0,10209,3
7,1,0.0,2,14.0,86.0,0.509544787077828,380.54,1,827200.0,8183,3
7,1,0.1,2,34.0,44.0,0.3861967694566721,361.46,1,950400.0,9942,3
8,1,0.06,2,22.0,49.0,0.279001468428778,372.06,0,985600.0,9241,2
10,1,0.66,2,6.0,13.0,0.530837004405281,327.54,1,1029600.0,10080,4
8,1,0.01,2,5.0,19.0,0.538179148311301,352.98,1,862400.0,8286,2
8,1,0.12,2,7.0,33.0,0.33259911894272903,366.76,1,1100000.0,3145,3
7,0,0.42,6,23.0,92.0,0.571953010279005,360.4,1,924000.0,7715,2
11,0,0.54,2,42.0,88.0,0.552863436123348,339.2,1,853600.0,580,2
8,0,0.32,2,26.0,66.0,0.567547723935388,354.04,1,871200.0,5652,3
8,1,0.0,2,7.0,16.0,0.44933920704844804,358.28,1,906400.0,838,3
9,1,0.49,3,41.0,69.0,0.6556534508076421,334.96,1,924000.0,3947,3
7,0,0.21,2,7.0,22.0,0.415565345080752,360.4,1,809600.0,2083,2
10,0,0.47,2,13.0,33.0,0.6042584434654871,356.16,1,853600.0,5282,3
8,1,0.11,2,11.0,44.0,0.41776798825257205,362.52,1,994400.0,2007,1
8,1,0.33,2,13.0,55.0,0.611600587371507,359.34,1,924000.0,11223,2
8,1,0.0,2,8.0,19.0,0.494126284875182,356.16,1,906400.0,3292,3
8,0,0.11,2,10.0,50.0,0.45374449339206396,348.74,1,897600.0,1403,3
11,0,0.49,2,15.0,54.0,0.729074889867841,326.48,0,809600.0,6369,2
6,0,0.0,2,27.0,52.0,0.277533039647572,367.82,1,1020800.0,3488,3
7,1,0.03,2,7.0,25.0,0.622613803230545,382.66,1,880000.0,10403,3
11,0,0.59,3,34.0,72.0,0.7584434654919201,349.8,1,968000.0,98,4
10,0,0.49,5,9.0,28.0,0.596916299559467,337.08,1,809600.0,2275,3
6,0,0.27,2,5.0,12.0,0.10499265785609,352.98,0,1196800.0,7013,3
8,1,0.01,2,5.0,11.0,0.464757709251094,359.34,1,897600.0,2456,1
8,1,0.09,3,18.0,32.0,0.552863436123348,364.64,1,1064800.0,3567,3
7,1,0.23,4,12.0,93.0,0.518355359765046,348.74,0,836000.0,6488,2
9,0,0.45,2,34.0,103.0,0.523494860499261,339.2,1,950400.0,1706,2
14,0,0.49,4,7.0,16.0,0.8612334801762142,312.7,1,976800.0,3751,2
10,0,0.37,2,17.0,43.0,0.406020558002936,324.36,1,985600.0,8950,3
7,0,0.3,2,31.0,52.0,0.361967694566808,342.38,1,1020800.0,4952,4
8,0,0.37,2,24.0,58.0,0.453010279001466,354.04,1,985600.0,11915,3
7,1,0.09,2,16.0,24.0,0.428046989720995,362.52,1,924000.0,10874,2
8,1,0.23,2,43.0,145.0,0.464757709251094,346.62,1,871200.0,2677,2
12,1,0.5,2,13.0,49.0,0.608663729809104,331.78,1,871200.0,6601,3
8,0,0.38,2,19.0,35.0,0.282672540381788,339.2,1,1056000.0,8528,3
9,1,0.18,3,9.0,104.0,0.572687224669604,356.16,1,827200.0,6203,2
10,0,0.39,2,3.0,10.0,0.484581497797358,343.44,1,924000.0,7773,3
12,0,0.57,3,35.0,119.0,0.7466960352422909,349.8,1,836000.0,792,2
7,1,0.05,2,20.0,49.0,0.5066079295154171,360.4,1,836000.0,9068,1
10,0,0.66,2,6.0,19.0,0.410425844346544,322.24,1,1047200.0,8468,4
8,1,0.26,4,21.0,66.0,0.46549192364170094,369.94,1,968000.0,10260,2
8,0,0.37,2,8.0,17.0,0.39574155653450505,345.56,1,968000.0,1341,3
8,1,0.01,2,5.0,14.0,0.430249632892799,350.86,1,809600.0,2822,2
8,0,0.68,7,26.0,91.0,0.570484581497791,319.06,1,924000.0,4715,3
8,0,0.32,2,26.0,58.0,0.516152716593241,366.76,1,932800.0,10773,4
10,0,0.46,2,14.0,27.0,0.435389133627015,324.36,1,976800.0,9473,4
8,0,0.4,2,6.0,16.0,0.37958883994125897,346.62,1,1038400.0,2557,5
8,1,0.21,2,7.0,28.0,0.39574155653450505,345.56,1,897600.0,857,2
7,1,0.02,4,5.0,13.0,0.633627019089575,360.4,1,897600.0,5551,1
8,0,0.4,6,10.0,21.0,0.5088105726872211,355.1,1,1126400.0,3621,3
7,0,0.14,2,15.0,25.0,0.302496328928043,357.22,1,985600.0,7027,3
10,1,0.36,15,31.0,83.0,0.656387665198241,341.32,1,1038400.0,9218,4
7,1,0.05,4,8.0,25.0,0.475770925110132,374.18,1,836000.0,11005,2
8,1,0.08,2,9.0,26.0,0.523494860499261,354.04,1,862400.0,5003,2
8,0,0.68,3,5.0,14.0,0.388399412628485,340.26,1,994400.0,5137,5
6,0,0.37,1,3.0,10.0,0.323788546255496,382.66,1,976800.0,872,4
9,0,0.35,2,25.0,136.0,0.501468428781202,352.98,1,827200.0,1195,2
11,0,0.37,16,13.0,25.0,1.0,338.14,1,897600.0,2185,3
7,1,0.21,2,15.0,105.0,0.464757709251094,356.16,1,888800.0,9821,2
10,0,0.46,2,6.0,9.0,0.370778267254042,341.32,1,1047200.0,9075,4
8,0,0.36,2,7.0,17.0,0.39574155653450505,351.92,1,968000.0,2453,4
9,0,0.31,3,19.0,110.0,0.6718061674008879,343.44,1,827200.0,3426,2
8,1,0.27,2,17.0,91.0,0.428046989720995,352.98,0,836000.0,6514,2
11,0,0.54,2,5.0,21.0,0.633627019089575,345.56,1,932800.0,12477,2
8,0,0.27,3,10.0,32.0,0.5734214390601939,350.86,1,836000.0,3325,3
9,0,0.36,2,25.0,57.0,0.393538913362692,352.98,1,827200.0,1104,2
6,1,0.1,2,13.0,27.0,0.260646108663728,379.48,1,1047200.0,7836,2
9,1,0.1,2,12.0,48.0,0.537444933920702,352.98,0,897600.0,807,2
6,0,0.09,2,9.0,23.0,0.523494860499261,366.76,1,862400.0,738,2
9,1,0.0,2,27.0,44.0,0.6556534508076421,328.6,1,818400.0,6612,2
6,1,0.06,2,19.0,48.0,0.257709251101309,379.48,1,1082400.0,4421,3
10,1,0.6,4,6.0,16.0,0.685022026431714,330.72,1,1029600.0,8808,5
7,1,0.06,2,9.0,89.0,0.428046989720995,346.62,1,836000.0,3652,3
9,1,0.26,3,24.0,120.0,0.5954478707782621,342.38,1,853600.0,715,2
8,1,0.22,2,18.0,91.0,0.571218795888398,345.56,1,853600.0,2056,2
12,0,0.49,4,19.0,43.0,0.567547723935388,321.18,1,959200.0,2586,4
8,0,0.26,2,23.0,71.0,0.49779735682819204,338.14,0,809600.0,12157,2
6,1,0.0,2,9.0,22.0,0.359030837004405,373.12,1,1003200.0,8527,1
10,0,0.4,3,10.0,37.0,0.535242290748898,337.08,1,1029600.0,4160,4
6,1,0.1,3,13.0,80.0,0.419236417033762,379.48,0,1073600.0,6385,4
7,1,0.02,2,8.0,46.0,0.41776798825257205,355.1,1,941600.0,10170,3
9,0,0.41,2,3.0,9.0,0.38693098384727903,330.72,0,1038400.0,7967,3
6,0,0.24,2,19.0,42.0,0.335535976505132,359.34,0,888800.0,7596,3
7,1,0.02,2,8.0,46.0,0.41776798825257205,363.58,0,924000.0,10715,2
5,1,0.04,1,19.0,42.0,0.128487518355355,425.06,1,1117600.0,7104,4
8,1,0.32,2,16.0,112.0,0.45741556534507394,333.9,1,862400.0,9620,3
7,1,0.02,2,10.0,20.0,0.33259911894272903,352.98,1,836000.0,8391,2
11,0,0.48,2,10.0,37.0,0.626284875183555,336.02,1,836000.0,12194,2
7,1,0.02,2,9.0,22.0,0.47944199706314206,367.82,1,932800.0,10148,3
7,1,0.33,2,51.0,60.0,0.36123348017620205,354.04,1,1073600.0,734,4
10,0,0.52,7,3.0,9.0,0.906754772393547,338.14,1,959200.0,11143,3
7,0,0.12,2,16.0,49.0,0.39500734214389793,348.74,1,880000.0,10881,2
6,1,0.02,4,5.0,13.0,0.35315712187957504,394.32,1,1038400.0,8258,2
14,0,0.65,3,6.0,29.0,0.633627019089575,324.36,1,897600.0,5104,2
7,0,0.26,2,14.0,37.0,0.37518355359764294,360.4,1,976800.0,8263,2
8,2,0.03,2,4.0,11.0,0.464757709251094,356.16,1,1020800.0,9621,3
8,1,0.0,2,7.0,16.0,0.44933920704844804,351.92,1,906400.0,11517,2
8,0,0.35,2,5.0,13.0,0.295888399412622,339.2,1,1117600.0,5724,4
7,0,0.2,2,8.0,24.0,0.4419970631424279,359.34,1,888800.0,10595,3
10,0,0.34,3,17.0,47.0,0.626284875183555,341.32,1,880000.0,7012,3
11,0,0.47,2,13.0,25.0,0.73641703377386,336.02,1,818400.0,11500,3
6,1,0.21,2,11.0,73.0,0.253303964757708,372.06,1,1091200.0,8024,3
10,0,0.55,2,12.0,25.0,0.6042584434654871,337.08,1,836000.0,1936,2
10,1,0.11,3,30.0,73.0,0.6299559471365649,351.92,1,827200.0,4519,2
7,0,0.21,2,7.0,24.0,0.47944199706314206,361.46,1,924000.0,3825,2
6,0,0.09,2,40.0,52.0,0.361967694566808,361.46,0,924000.0,18,4
11,0,0.41,2,27.0,47.0,0.552863436123348,316.94,1,880000.0,9815,3
8,0,0.43,2,12.0,21.0,0.552863436123348,359.34,1,906400.0,8373,4
12,0,0.4,3,13.0,61.0,0.77312775330396,351.92,1,968000.0,11826,4
8,0,0.29,3,7.0,24.0,0.602790014684282,345.56,1,844800.0,11941,3
8,0,0.37,2,5.0,12.0,0.307635829662258,341.32,1,976800.0,4916,4
7,1,0.1,2,16.0,49.0,0.523494860499261,334.96,1,792000.0,4058,2
8,0,0.49,2,33.0,125.0,0.33259911894272903,348.74,1,1091200.0,10119,5
7,0,0.0,1,3.0,12.0,0.334067547723935,371.0,1,1012000.0,3400,2
8,0,0.11,2,19.0,40.0,0.37665198237884795,318.0,0,880000.0,1490,3
7,1,0.02,2,15.0,33.0,0.38986784140968206,355.1,1,946000.0,12094,3
10,0,0.52,3,11.0,24.0,0.596916299559467,348.74,1,880000.0,1137,4
7,0,0.27,2,13.0,25.0,0.47944199706314206,343.44,1,836000.0,12201,3
10,0,0.41,2,11.0,21.0,0.5895741556534481,333.9,1,739200.0,7620,3
8,0,0.08,2,10.0,67.0,0.435389133627015,343.44,0,818400.0,2979,3
8,1,0.13,2,38.0,35.0,0.267254038179141,341.32,1,1082400.0,2833,3
7,0,0.2,2,18.0,47.0,0.42070484581497497,359.34,1,809600.0,12391,2
9,1,0.05,2,14.0,56.0,0.552863436123348,340.26,1,880000.0,8254,3
7,1,0.01,2,13.0,38.0,0.36343612334802206,355.1,1,968000.0,9844,3
8,0,0.29,2,29.0,71.0,0.522026431718055,338.14,1,836000.0,3229,2
7,0,0.3,2,16.0,34.0,0.344346549192366,342.38,1,994400.0,7935,4
10,0,0.46,2,5.0,12.0,0.411894273127742,341.32,1,1020800.0,2964,4
7,1,0.21,2,15.0,77.0,0.5088105726872211,344.5,1,836000.0,1239,3
10,0,0.38,2,34.0,70.0,0.527900146842878,354.04,1,827200.0,9676,2
6,0,0.09,2,18.0,44.0,0.290014684287816,380.54,1,1012000.0,5629,3
7,1,0.07,2,15.0,48.0,0.378120411160062,356.16,1,950400.0,4016,2
9,1,0.26,2,23.0,87.0,0.5925110132158511,349.8,1,862400.0,3984,2
6,1,0.15,2,13.0,29.0,0.260646108663728,377.36,1,1082400.0,11853,3
6,1,0.04,2,5.0,31.0,0.30323054331864197,378.42,1,1100000.0,5328,3
13,0,0.62,3,13.0,32.0,0.626284875183555,340.26,1,950400.0,2604,4
10,0,0.47,2,9.0,28.0,0.5895741556534481,342.38,1,862400.0,5693,3
7,1,0.03,2,7.0,25.0,0.542584434654917,374.18,1,844800.0,1745,3
8,0,0.4,2,38.0,127.0,0.472099853157122,342.38,1,1003200.0,12037,2
10,1,0.26,2,6.0,15.0,0.685022026431714,339.2,1,853600.0,6025,2
12,0,0.57,2,3.0,9.0,0.6409691629955949,337.08,1,959200.0,3893,2
10,0,0.59,4,11.0,35.0,0.5088105726872211,338.14,1,1073600.0,12253,4
12,0,0.54,2,5.0,18.0,0.582232011747428,316.94,1,818400.0,10394,3
5,1,0.24,2,16.0,72.0,0.128487518355355,390.08,1,1232000.0,7830,4
5,0,0.0,2,16.0,24.0,0.10792951541849301,394.32,1,1047200.0,565,4
6,0,0.08,2,19.0,25.0,0.38252569750366205,369.94,0,915200.0,8710,2
10,1,0.44,2,6.0,17.0,0.552863436123348,343.44,1,959200.0,354,3
6,0,0.09,1,15.0,28.0,0.13509544787077601,358.28,1,1073600.0,4922,5
7,1,0.02,2,29.0,42.0,0.47283406754772106,362.52,1,932800.0,4643,3
7,0,0.25,9,26.0,91.0,0.567547723935388,360.4,1,871200.0,9893,3
9,1,0.38,1,12.0,89.0,0.501468428781202,345.56,1,836000.0,1096,3
10,0,0.47,2,9.0,34.0,0.463289280469889,339.2,1,932800.0,4010,3
7,0,0.33,2,3.0,9.0,0.36930983847282794,352.98,1,1038400.0,4790,1
12,0,0.54,3,31.0,106.0,0.699706314243761,337.08,1,888800.0,3138,1
7,1,0.07,3,17.0,26.0,0.48311306901615203,364.64,1,897600.0,7175,2
7,1,0.0,2,39.0,38.0,0.353891336270182,374.18,1,959200.0,8438,4
8,1,0.21,2,32.0,141.0,0.450073421439055,345.56,1,836000.0,410,3
10,1,0.24,2,12.0,21.0,0.538179148311301,336.02,1,809600.0,11159,2
7,1,0.02,2,9.0,25.0,0.347283406754769,359.34,1,959200.0,8298,3
8,0,0.63,3,3.0,10.0,0.342143906020545,324.36,1,1073600.0,10928,4
8,1,0.1,3,12.0,22.0,0.552863436123348,341.32,1,800800.0,3064,2
8,0,0.42,2,9.0,26.0,0.450073421439055,355.1,1,932800.0,6477,3
7,1,0.04,2,8.0,32.0,0.622613803230545,389.02,1,844800.0,6997,2
12,0,0.5,3,54.0,133.0,0.7466960352422909,342.38,1,836000.0,7789,2
8,1,0.12,2,16.0,63.0,0.442731277533035,356.16,0,809600.0,4381,2
9,0,0.38,3,12.0,23.0,0.445668135095438,354.04,1,1012000.0,4279,4
8,0,0.42,2,6.0,22.0,0.435389133627015,364.64,1,941600.0,8929,2
8,1,0.24,3,17.0,54.0,0.567547723935388,354.04,1,844800.0,1039,2
7,0,0.26,2,3.0,15.0,0.435389133627015,352.98,1,818400.0,10580,3
7,1,0.02,2,5.0,13.0,0.450073421439055,384.78,1,915200.0,9454,4
8,1,0.24,2,10.0,40.0,0.494126284875182,350.86,1,906400.0,2065,3
9,1,0.14,2,10.0,54.0,0.47503671071952497,307.4,1,836000.0,9797,2
9,0,0.47,2,32.0,59.0,0.6042584434654871,332.84,0,924000.0,6096,3
9,0,0.34,2,5.0,10.0,0.484581497797358,350.86,1,906400.0,994,3
9,1,0.51,3,3.0,9.0,0.685022026431714,337.08,1,924000.0,7876,1
10,0,0.46,2,6.0,12.0,0.4001468428781211,338.14,0,932800.0,12313,5
10,1,0.48,2,6.0,25.0,0.7143906020558008,345.56,1,897600.0,7178,2
6,1,0.0,2,15.0,39.0,0.209251101321581,365.7,1,1100000.0,10834,2
6,1,0.03,2,21.0,43.0,0.38986784140968206,376.3,0,1082400.0,2058,3
8,0,0.17,2,3.0,7.0,0.301762114537436,328.6,1,818400.0,1693,2
6,0,0.22,2,16.0,36.0,0.33259911894272903,378.42,1,1003200.0,5199,2
7,1,0.03,8,68.0,76.0,0.685022026431714,367.82,1,836000.0,11464,2
